Match_Number,Opponent,Away_Condition,Gamification_Days,Winner,SortedCup
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,1
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
9,Viking,Outgroup,No,Away,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,0
10,Aalesund,Ingroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,1
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,0
11,Sarpsborg,Outgroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,1
12,Tromsoe,Ingroup,Yes,Home,0
12,Tromsoe,Ingroup,Yes,Home,1
